triple_id,head_id,head,relation,value,chapter_no,chunk_id,subj_suspect
T0502,305,গ্লুকোজের অসম্পূর্ণ জারণ,কাজ,এক অণু গলুঁকোজ থেকে দুই অণু পাইরুভিক এসিড এবং চার অণু /চ772 (এর মধ্যে দুই অণু ব্যবহার হয়ে যায়) এবং দুই অণু বা উৎপন্ন হয়,4,9-10-biology_secondary-4-56,False
T0503,977,শ্বসন প্রক্রিয়ার প্রভাবক,প্রকার,বাহ্যিক এবং অভ্যন্তরীণ,4,9-10-biology_secondary-4-58,False
T0504,434,তাপমাত্রা,পরিমাণ,২০ সেলসিয়াসের নিচে এবং ৪৫০ সেলসিয়াসের উপরে,4,9-10-biology_secondary-4-59,False
T0505,6,অক্সিজেন,কাজ,পাইরুভিক এসিড জারিত হয়ে (০২ ও ২০ উৎপন্ন করে,4,9-10-biology_secondary-4-59,False
T0506,554,পানি,অবস্থান,পরিমিত,4,9-10-biology_secondary-4-59,False
T0507,83,আলো,কারণ,শ্বসন হার একটু বেড়ে যায়,4,9-10-biology_secondary-4-59,False
T0508,184,কার্বন ডাই-অক্সাইড,পরিমাণ,বায়ুতে ০০২-এর ঘনত্ব বেড়ে গেলে,4,9-10-biology_secondary-4-59,False
T0509,262,খাদ্যদ্রব্য,কাজ,"শত্তি, পানি এবং 0০02 নির্গত করে",4,9-10-biology_secondary-4-60,False
T0510,146,উৎসেচক,কাজ,শ্বসন প্রক্রিয়ায় অংশগ্রহণ করে,4,9-10-biology_secondary-4-60,False
T0511,976,শ্বসন প্রক্রিয়া,কাজ,জীবের সব ধরনের ক্রিয়া-বিক্রিয়া এবং কাজকর্ম পরিচালিত করা,4,9-10-biology_secondary-4-62,False
T0512,976,শ্বসন প্রক্রিয়া,কাজ,জীবের প্রধান খাদ্য শর্করা উৎপন্নের জন্য সালোকসংশ্লেষণে ব্যবহৃত করা,4,9-10-biology_secondary-4-62,False
T0513,976,শ্বসন প্রক্রিয়া,কাজ,উদ্ভিদে খনিজ লবণ পরিশোষণে সাহায্য করা,4,9-10-biology_secondary-4-62,False
T0514,976,শ্বসন প্রক্রিয়া,কাজ,উদ্ভিদের বৃদ্ধি এবং অন্যান্য জৈবিক প্রক্রিয়া চালু রাখা,4,9-10-biology_secondary-4-62,False
T0515,976,শ্বসন প্রক্রিয়া,কাজ,কোষ বিভাজনের প্রয়োজনীয় শক্তি ও কিছু আনুষঙ্গিক পদার্থ আনা,4,9-10-biology_secondary-4-62,False
T0516,976,শ্বসন প্রক্রিয়া,কারণ,জীবের দৈহিক বৃদ্ধিকে নিয়ন্ত্রণ করা,4,9-10-biology_secondary-4-62,False
T0517,976,শ্বসন প্রক্রিয়া,কাজ,বিভিন্ন উপ-ক্ষার ও জৈব এসিড সৃষ্টিতে সহায়তা করা,4,9-10-biology_secondary-4-62,False
T0518,976,শ্বসন প্রক্রিয়া,কাজ,জীবনের অন্যান্য জৈবিক কাজে সহায়তা করা,4,9-10-biology_secondary-4-62,False
T0519,763,ব্যাকটেরিয়া,কারণ,অবাত শ্বসন করতে পারে,4,9-10-biology_secondary-4-64,False
T0520,763,ব্যাকটেরিয়া,কারণ,ইথাইল আ্যালকোহল তৈরি করতে পারে,4,9-10-biology_secondary-4-64,False
T0521,763,ব্যাকটেরিয়া,কারণ,ল্যাকটিক এসিড ফার্মেন্টেশন করতে পারে,4,9-10-biology_secondary-4-64,False
T0522,763,ব্যাকটেরিয়া,কারণ,দই তৈরি করতে পারে,4,9-10-biology_secondary-4-64,False
T0523,763,ব্যাকটেরিয়া,কারণ,পনির তৈরি করতে পারে,4,9-10-biology_secondary-4-64,False
T0524,763,ব্যাকটেরিয়া,কারণ,রুটি তৈরিতে ব্যবহৃত হয়,4,9-10-biology_secondary-4-64,False
T0525,124,ইস্ট,কারণ,0০ এবং গ্যাস তৈরি করতে পারে,4,9-10-biology_secondary-4-64,False
T0526,124,ইস্ট,কারণ,গ্যাসের চাপে রুটি ফুলে গিয়ে ভিতরে ফাঁপা হয়,4,9-10-biology_secondary-4-64,False
T0527,451,থার্মোফ্লাস্ক,কাজ,তাপ নির্গমনের পরীক্ষা,4,9-10-biology_secondary-4-65,False
T0528,161,ক' থার্মোফ্লাস্কের অঙ্কুরিত ছোলাগুলো,অবস্থান,সজীব থাকায়,4,9-10-biology_secondary-4-67,False
T0529,161,ক' থার্মোফ্লাস্কের অঙ্কুরিত ছোলাগুলো,কাজ,শ্বসন প্রক্রিয়া অব্যাহত থাকার কারণে,4,9-10-biology_secondary-4-67,False
T0530,161,ক' থার্মোফ্লাস্কের অঙ্কুরিত ছোলাগুলো,কারণ,তাপ নির্গমনের কারণে,4,9-10-biology_secondary-4-67,False
T0531,318,চিত্র ঈ সংঘটিত প্রক্রিয়া,কাজ,পরিবেশকে শীতল রাখে,4,9-10-biology_secondary-4-70,False
T0532,318,চিত্র ঈ সংঘটিত প্রক্রিয়া,কাজ,খাদ্য তৈরিতে ভূমিকা রাখে,4,9-10-biology_secondary-4-70,False
T0533,318,চিত্র ঈ সংঘটিত প্রক্রিয়া,কাজ,শক্তি উৎপাদনে সহায়তা করে,4,9-10-biology_secondary-4-70,False
T0534,647,ফরমালিনে ডুবানো মাছ,লক্ষণ,কয়েক দিন বেশ টাটকা,5,9-10-biology_secondary-5-102,False
T0535,192,কীটনাশক,লক্ষণ,বিষাক্ত খাদ্যের প্রভাবে স্বাস্থ্যবঝুঁকের আশঙ্কা,5,9-10-biology_secondary-5-103,False
T0536,970,শিশুরাই,কারণ,বিষাক্ত কীটনাশক বিরূপ প্রভাব ফেলে,5,9-10-biology_secondary-5-103,False
T0537,968,শিশুর,কাজ,মনের বিকাশ ব্যাহত হয়,5,9-10-biology_secondary-5-103,False
T0538,968,শিশুর,কারণ,নানা রকমের অসুস্থতায় ভূগে থাকে,5,9-10-biology_secondary-5-103,False
T0539,707,বাণিজ্যিক রং,অবস্থান,"আইসক্রিম, গোলা-আইসক্রিম, শরবত",5,9-10-biology_secondary-5-105,False
T0540,646,ফরমালিন,অবস্থান,মর্গে লাশ,5,9-10-biology_secondary-5-105,False
T0541,819,মানবদেহ,অংশ,অসংখ্য কোষ,5,9-10-biology_secondary-5-108,False
T0542,900,রাসায়নিক বিক্রিয়া,কাজ,পরিপাকের দ্বিতীয় ধাপ,5,9-10-biology_secondary-5-110,False
T0543,900,রাসায়নিক বিক্রিয়া,কারণ,পরিপাকের রসের এনজাইম খাদ্যের রাসায়নিক ক্রিয়াকে ত্বরাশ্বিত করতে সাহায্য,5,9-10-biology_secondary-5-110,False
T0544,535,পরিপাকতন্ত্র,অংশ,পৌস্টিকতন্ত্র,5,9-10-biology_secondary-5-111,False
T0545,262,খাদ্যদ্রব্য,কাজ,দেহের গ্রহণ উপযোগী উপাদানে পরিণত ও শোষিত হওয়া,5,9-10-biology_secondary-5-111,False
T0546,595,পৌষ্টিকতন্ত্র,অংশ,পৌষ্টিকনালি,5,9-10-biology_secondary-5-111,False
T0547,595,পৌষ্টিকতন্ত্র,অংশ,গ্রন্থি,5,9-10-biology_secondary-5-111,False
T0548,596,পৌষ্টিকনালি,অবস্থান,মুখ থেকে শুরু হয়ে পায়ুতে শেষ হয়,5,9-10-biology_secondary-5-111,False
T0549,593,পৌন্টিকনালি,অবস্থান,মুখগহ্বর থেকে পায়ুপথ পর্যন্ত,5,9-10-biology_secondary-5-112,False
T0550,593,পৌন্টিকনালি,অংশ,মুখ,5,9-10-biology_secondary-5-112,False
T0551,593,পৌন্টিকনালি,অংশ,মুখগহ্বর,5,9-10-biology_secondary-5-112,False
T0552,461,দাঁত,অবস্থান,মুখের অভ্যন্তরে,5,9-10-biology_secondary-5-113,False
T0553,354,জিহ্বা,অবস্থান,মুখের অভ্যন্তরে,5,9-10-biology_secondary-5-113,False
T0554,928,লালাগ্রন্থি,অবস্থান,মুখের অভ্যন্তরে,5,9-10-biology_secondary-5-113,False
T0555,928,লালাগ্রন্থি,কাজ,চিবিয়ে ছোট ছোট অংশে পরিণত করা,5,9-10-biology_secondary-5-113,False
T0556,354,জিহ্বা,কাজ,পরোক্ষভাবে চিবিয়ে ছোট ছোট অংশে পরিণত করা,5,9-10-biology_secondary-5-113,False
T0557,928,লালাগ্রন্থি,অবস্থান,জিহ্বার নিচে,5,9-10-biology_secondary-5-113,False
T0558,928,লালাগ্রন্থি,অবস্থান,কানের নিচে,5,9-10-biology_secondary-5-113,False
T0559,928,লালাগ্রন্থি,কারণ,চোয়ালের পাশে,5,9-10-biology_secondary-5-113,False
T0560,928,লালাগ্রন্থি,কাজ,এনজাইম ক্ষরণ,5,9-10-biology_secondary-5-113,False
T0561,928,লালাগ্রন্থি,কারণ,টায়ালিন ও মলটেজ নামক এনজাইম শর্করা পরিপাকে অংশ নেয়,5,9-10-biology_secondary-5-113,False
T0562,172,কর্তন দাঁত,কাজ,খাবার কেটে টুকরা করা,5,9-10-biology_secondary-5-114,False
T0563,331,ছেদন দাঁত,কাজ,খাবার ছেঁড়া,5,9-10-biology_secondary-5-115,False
T0564,13,অগ্রপেষণ দাঁত,কাজ,"চর্বণ, পেষণ উভয় কাজ",5,9-10-biology_secondary-5-115,False
