chunk_id,chapter_no,subject,relation,object
9-10-biology_secondary-4-62,4,শ্বসন প্রক্রিয়া,কাজ,জীবের প্রধান খাদ্য শর্করা উৎপন্নের জন্য সালোকসংশ্লেষণে ব্যবহৃত করা
9-10-biology_secondary-4-62,4,শ্বসন প্রক্রিয়া,কাজ,উদ্ভিদে খনিজ লবণ পরিশোষণে সাহায্য করা
9-10-biology_secondary-4-62,4,শ্বসন প্রক্রিয়া,কাজ,উদ্ভিদের বৃদ্ধি এবং অন্যান্য জৈবিক প্রক্রিয়া চালু রাখা
9-10-biology_secondary-4-62,4,শ্বসন প্রক্রিয়া,কাজ,কোষ বিভাজনের প্রয়োজনীয় শক্তি ও কিছু আনুষঙ্গিক পদার্থ আনা
9-10-biology_secondary-4-62,4,শ্বসন প্রক্রিয়া,কারণ,জীবের দৈহিক বৃদ্ধিকে নিয়ন্ত্রণ করা
9-10-biology_secondary-4-62,4,শ্বসন প্রক্রিয়া,কাজ,বিভিন্ন উপ-ক্ষার ও জৈব এসিড সৃষ্টিতে সহায়তা করা
9-10-biology_secondary-4-62,4,শ্বসন প্রক্রিয়া,কাজ,জীবনের অন্যান্য জৈবিক কাজে সহায়তা করা
9-10-biology_secondary-4-64,4,ব্যাকটেরিয়া,কারণ,অবাত শ্বসন করতে পারে
9-10-biology_secondary-4-64,4,ব্যাকটেরিয়া,কারণ,ইথাইল আ্যালকোহল তৈরি করতে পারে
9-10-biology_secondary-4-64,4,ব্যাকটেরিয়া,কারণ,ল্যাকটিক এসিড ফার্মেন্টেশন করতে পারে
9-10-biology_secondary-4-64,4,ব্যাকটেরিয়া,কারণ,দই তৈরি করতে পারে
9-10-biology_secondary-4-64,4,ব্যাকটেরিয়া,কারণ,পনির তৈরি করতে পারে
9-10-biology_secondary-4-64,4,ব্যাকটেরিয়া,কারণ,রুটি তৈরিতে ব্যবহৃত হয়
9-10-biology_secondary-4-64,4,ইস্ট,কারণ,0০ এবং গ্যাস তৈরি করতে পারে
9-10-biology_secondary-4-64,4,ইস্ট,কারণ,গ্যাসের চাপে রুটি ফুলে গিয়ে ভিতরে ফাঁপা হয়
9-10-biology_secondary-4-65,4,থার্মোফ্লাস্ক,কাজ,তাপ নির্গমনের পরীক্ষা
9-10-biology_secondary-4-67,4,ক' থার্মোফ্লাস্কের অঙ্কুরিত ছোলাগুলো,অবস্থান,সজীব থাকায়
9-10-biology_secondary-4-67,4,ক' থার্মোফ্লাস্কের অঙ্কুরিত ছোলাগুলো,কাজ,শ্বসন প্রক্রিয়া অব্যাহত থাকার কারণে
9-10-biology_secondary-4-67,4,ক' থার্মোফ্লাস্কের অঙ্কুরিত ছোলাগুলো,কারণ,তাপ নির্গমনের কারণে
9-10-biology_secondary-4-70,4,চিত্র ঈ সংঘটিত প্রক্রিয়া,কাজ,পরিবেশকে শীতল রাখে
9-10-biology_secondary-4-70,4,চিত্র ঈ সংঘটিত প্রক্রিয়া,কাজ,খাদ্য তৈরিতে ভূমিকা রাখে
9-10-biology_secondary-4-70,4,চিত্র ঈ সংঘটিত প্রক্রিয়া,কাজ,শক্তি উৎপাদনে সহায়তা করে
9-10-biology_secondary-5-102,5,ফরমালিনে ডুবানো মাছ,লক্ষণ,কয়েক দিন বেশ টাটকা
9-10-biology_secondary-5-103,5,কীটনাশক,লক্ষণ,বিষাক্ত খাদ্যের প্রভাবে স্বাস্থ্যবঝুঁকের আশঙ্কা
9-10-biology_secondary-5-103,5,শিশুরাই,কারণ,বিষাক্ত কীটনাশক বিরূপ প্রভাব ফেলে
9-10-biology_secondary-5-103,5,শিশুর,কাজ,মনের বিকাশ ব্যাহত হয়
9-10-biology_secondary-5-103,5,শিশুর,কারণ,নানা রকমের অসুস্থতায় ভূগে থাকে
9-10-biology_secondary-5-105,5,বাণিজ্যিক রং,অবস্থান,"আইসক্রিম, গোলা-আইসক্রিম, শরবত"
9-10-biology_secondary-5-105,5,ফরমালিন,অবস্থান,মর্গে লাশ
9-10-biology_secondary-5-108,5,মানবদেহ,অংশ,অসংখ্য কোষ
9-10-biology_secondary-5-110,5,রাসায়নিক বিক্রিয়া,কাজ,পরিপাকের দ্বিতীয় ধাপ
9-10-biology_secondary-5-110,5,রাসায়নিক বিক্রিয়া,কারণ,পরিপাকের রসের এনজাইম খাদ্যের রাসায়নিক ক্রিয়াকে ত্বরাশ্বিত করতে সাহায্য
9-10-biology_secondary-5-111,5,পরিপাকতন্ত্র,অংশ,পৌস্টিকতন্ত্র
9-10-biology_secondary-5-111,5,খাদ্যদ্রব্য,কাজ,দেহের গ্রহণ উপযোগী উপাদানে পরিণত ও শোষিত হওয়া
9-10-biology_secondary-5-111,5,পৌষ্টিকতন্ত্র,অংশ,পৌষ্টিকনালি
9-10-biology_secondary-5-111,5,পৌষ্টিকতন্ত্র,অংশ,গ্রন্থি
9-10-biology_secondary-5-111,5,পৌষ্টিকনালি,অবস্থান,মুখ থেকে শুরু হয়ে পায়ুতে শেষ হয়
9-10-biology_secondary-5-112,5,পৌন্টিকনালি,অবস্থান,মুখগহ্বর থেকে পায়ুপথ পর্যন্ত
9-10-biology_secondary-5-112,5,পৌন্টিকনালি,অংশ,মুখ
9-10-biology_secondary-5-112,5,পৌন্টিকনালি,অংশ,মুখগহ্বর
9-10-biology_secondary-5-113,5,দাঁত,অবস্থান,মুখের অভ্যন্তরে
9-10-biology_secondary-5-113,5,জিহ্বা,অবস্থান,মুখের অভ্যন্তরে
9-10-biology_secondary-5-113,5,লালাগ্রন্থি,অবস্থান,মুখের অভ্যন্তরে
9-10-biology_secondary-5-113,5,লালাগ্রন্থি,কাজ,চিবিয়ে ছোট ছোট অংশে পরিণত করা
9-10-biology_secondary-5-113,5,জিহ্বা,কাজ,পরোক্ষভাবে চিবিয়ে ছোট ছোট অংশে পরিণত করা
9-10-biology_secondary-5-113,5,লালাগ্রন্থি,অবস্থান,জিহ্বার নিচে
9-10-biology_secondary-5-113,5,লালাগ্রন্থি,অবস্থান,কানের নিচে
9-10-biology_secondary-5-113,5,লালাগ্রন্থি,কারণ,চোয়ালের পাশে
9-10-biology_secondary-5-113,5,লালাগ্রন্থি,কাজ,এনজাইম ক্ষরণ
9-10-biology_secondary-5-113,5,লালাগ্রন্থি,কারণ,টায়ালিন ও মলটেজ নামক এনজাইম শর্করা পরিপাকে অংশ নেয়
9-10-biology_secondary-5-114,5,কর্তন দাঁত,কাজ,খাবার কেটে টুকরা করা
9-10-biology_secondary-5-115,5,ছেদন দাঁত,কাজ,খাবার ছেঁড়া
9-10-biology_secondary-5-115,5,অগ্রপেষণ দাঁত,কাজ,"চর্বণ, পেষণ উভয় কাজ"
9-10-biology_secondary-5-115,5,পেষণ দাঁত,কাজ,খাদ্যবস্তু চর্বণ ও পেষণে ব্যবহৃত
9-10-biology_secondary-5-116,5,মাড়ির আক্কেল দাঁত,পরিমাণ,0-4
9-10-biology_secondary-5-116,5,মানুষের কর্তন দাঁত,পরিমাণ,8৪টি
9-10-biology_secondary-5-116,5,মানুষের ছেদন দাঁত,পরিমাণ,4টি
9-10-biology_secondary-5-116,5,মানুষের অগ্রপেষণ দাঁত,পরিমাণ,8টি
9-10-biology_secondary-5-116,5,মানুষের পেষণ দাঁত,পরিমাণ,8টি
9-10-biology_secondary-5-116,5,দাঁত,অংশ,মুকুট
9-10-biology_secondary-5-116,5,দাঁত,অংশ,মূল
9-10-biology_secondary-5-116,5,দাঁত,অংশ,গ্রীবা
9-10-biology_secondary-5-117,5,ডেন্টিন,অংশ,দাঁত
9-10-biology_secondary-5-117,5,এনামেল,অংশ,দাঁতের মুকুট
9-10-biology_secondary-5-117,5,দন্তমজ্জা,অংশ,ডেন্টিনের ভিতরে
9-10-biology_secondary-5-117,5,দন্তমজ্জা,কাজ,ডেন্টিনে পুষ্টি ও অক্সিজেন সরবরাহ
9-10-biology_secondary-5-118,5,পাতলা আবরণ,অবস্থান,দাঁতের মূল অংশ ডেন্টিনের আবৃত
9-10-biology_secondary-5-118,5,মুখগহ্বর,অবস্থান,মুখগহ্বর
